id,title,overview,genres,keywords,adult
801937,"Silent Night, Deadly Night","After witnessing his parents’ brutal murder on Christmas Eve, Billy transforms into a Killer Santa, delivering a yearly spree of calculated, chilling violence. This year, his blood-soaked mission collides with love, as a young woman challenges him to confront his darkness.","['Horror', 'Thriller']","['holiday', 'trauma', 'romance', 'remake', 'slasher']",False
801937,"Silent Night, Deadly Night","After witnessing his parents’ brutal murder on Christmas Eve, Billy transforms into a Killer Santa, delivering a yearly spree of calculated, chilling violence. This year, his blood-soaked mission collides with love, as a young woman challenges him to confront his darkness.","['Horror', 'Thriller']","['holiday', 'trauma', 'romance', 'remake', 'slasher']",False
15515,The 7th Voyage of Sinbad,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.","['Action', 'Adventure', 'Family', 'Fantasy']","['island', 'magic', 'sultan', 'giant bird', 'sinbad / sindbad']",False
7326,Juno,"Faced with an unplanned pregnancy, sixteen year old high-schooler, Juno MacGuff, makes an unusual decision regarding her unborn child.","['Comedy', 'Drama', 'Romance']","['puberty', 'first time', 'becoming an adult', 'sexuality', 'pregnancy']",False
7326,Juno,"Faced with an unplanned pregnancy, sixteen year old high-schooler, Juno MacGuff, makes an unusual decision regarding her unborn child.","['Comedy', 'Drama', 'Romance']","['puberty', 'first time', 'becoming an adult', 'sexuality', 'pregnancy']",False
40096,A Dog's Will,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.","['Comedy', 'Drama', 'Fantasy', 'Romance']",['based on play or musical'],False
40096,A Dog's Will,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.","['Comedy', 'Drama', 'Fantasy', 'Romance']",['based on play or musical'],False
113833,The Normal Heart,"The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",['Drama'],"['new york city', 'aids', 'gay club', 'based on play or musical', 'hiv']",False
842924,The Life of Chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.","['Fantasy', 'Drama']","['slice of life', 'cancer', 'death', 'based on short story', 'reverse chronology']",False
7345,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",['Drama'],"['california', 'petrol', 'sibling relationship', 'based on novel or book', 'capitalism']",False
64690,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.","['Drama', 'Thriller', 'Crime']","['robbery', 'car mechanic', 'stuntman', 'beaten to death', 'revenge']",False
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","['Drama', 'Action', 'Crime']","['drug dealer', 'police brutality', 'slum', 'war on drugs', 'drug trafficking']",False
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","['Drama', 'Action', 'Crime']","['drug dealer', 'police brutality', 'slum', 'war on drugs', 'drug trafficking']",False
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","['Drama', 'Action', 'Crime']","['drug dealer', 'police brutality', 'slum', 'war on drugs', 'drug trafficking']",False
1588413,Mirreyes vs Godínez: A Special of Christmas,"A deal must be closed, and if they fail, they'll have brought their romeritos in vain. In the middle of the discussion, Genaro receives an unexpected visit: the ghost of Don Francisco, who will teach him the true meaning of Christmas.",['Comedy'],"['based on novel or book', 'business', 'christmas spirit', 'christmas special', 'business and economy']",False
1588413,Mirreyes vs Godínez: A Special of Christmas,"A deal must be closed, and if they fail, they'll have brought their romeritos in vain. In the middle of the discussion, Genaro receives an unexpected visit: the ghost of Don Francisco, who will teach him the true meaning of Christmas.",['Comedy'],"['based on novel or book', 'business', 'christmas spirit', 'christmas special', 'business and economy']",False
1588413,Mirreyes vs Godínez: A Special of Christmas,"A deal must be closed, and if they fail, they'll have brought their romeritos in vain. In the middle of the discussion, Genaro receives an unexpected visit: the ghost of Don Francisco, who will teach him the true meaning of Christmas.",['Comedy'],"['based on novel or book', 'business', 'christmas spirit', 'christmas special', 'business and economy']",False
1580234,Akin Ang Gabi,"A steamy tale of a young woman’s awakening. After her first encounter with her crush, Alexa learns to use her body to take control in a world that ignores her—until her secret life spirals into scandal and betrayal.",['Drama'],['sexy'],False
1146058,The Pout-Pout Fish,"Living on a rundown shipwreck, Mr. Fish one day discovers a hyperactive young sea dragon Pip - who had mistaken his home for a junkyard - pilfering his belongings. The heated argument that ensues leaves both their houses in ruin. But there is hope! Embarking on a seemingly impossible quest in search of the mythical ""Shimmer"" to grant them a wish, there’s only one problem: someone else is on the hunt…","['Animation', 'Family', 'Adventure', 'Comedy']","['based on novel or book', ""based on children's book"", ""children's book""]",False
507086,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.","['Adventure', 'Action', 'Science Fiction']","['paleontology', 'giant monster', 'sequel', 'survival', 'dinosaur']",False
1408208,Exit 8,"A man gets lost in an underground passage. He follows the ""guide"" through the passage, but one after another, strange things happen to him. Is this space real? Or an illusion? Will the man be able to escape the passage?","['Horror', 'Mystery', 'Thriller']","['based on video game', 'station', 'psychological', 'metro', 'psychological horror']",False
507089,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.","['Horror', 'Thriller']","['night shift', 'child murder', 'restaurant', 'custody battle', 'child in peril']",False
974036,Ordinary Angels,Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.,['Drama'],"['small town', 'christianity', 'snowstorm', 'community', 'based on true story']",False
1572053,Inyoku no kōdo yuwaku enjeru kiki ippatsu,"The story takes place in the near future. Bun, who works in the sex industry, brings home a stray sex doll named Fran, who seems to have a secret. Fran is being chased by Anna, so Bun and his fellow sex workers Minato and Hana try to protect Fran, but...",[],['pink film'],False
1572053,Inyoku no kōdo yuwaku enjeru kiki ippatsu,"The story takes place in the near future. Bun, who works in the sex industry, brings home a stray sex doll named Fran, who seems to have a secret. Fran is being chased by Anna, so Bun and his fellow sex workers Minato and Hana try to protect Fran, but...",[],['pink film'],False
1572053,Inyoku no kōdo yuwaku enjeru kiki ippatsu,"The story takes place in the near future. Bun, who works in the sex industry, brings home a stray sex doll named Fran, who seems to have a secret. Fran is being chased by Anna, so Bun and his fellow sex workers Minato and Hana try to protect Fran, but...",[],['pink film'],False
1400032,10DANCE,"Two dancers, opposites in all but their art, agree to train together for a competition. At first, they clash, but soon become drawn to each other.","['Romance', 'Drama']","['dance', 'dance competition', 'based on manga', 'lgbt', 'gay theme']",False
400608,Bo Burnham: Make Happy,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.","['Comedy', 'Music']","['stand-up comedy', 'musical comedy']",False
1514720,Pudding,"A seemingly pleasant evening for Mark and Ella spirals into an emotional crossroads, as they challenge a future that no longer includes both of them.","['Drama', 'Comedy']","['claustrophobic', 'bittersweet', 'tense']",False
1481955,Sunshine Women's Choir,"As the birthday song plays, a baby girl is born inside a women's prison, welcomed by four inmates, each burdened by a painful past. When a rebellious newcomer arrives, clashes give way to friendship. After the baby is diagnosed with an eye disease, the inmates form a prison choir to gift the baby girl a final memory. Drawing from real-life stories, director Gavin Lin's heartfelt drama blends humour, music, and redemption.","['Drama', 'Music']",['remake'],False
1522923,Safe House,"Trapped in a high-security safe house after a terrorist attack in downtown Los Angeles, six government agents realize they must survive not just the enemy outside, but the potential traitor among them.","['Action', 'Thriller']","['state of emergency', 'safe house', 'enemy agent', 'suicide bomber', 'state terrorism']",False
1522923,Safe House,"Trapped in a high-security safe house after a terrorist attack in downtown Los Angeles, six government agents realize they must survive not just the enemy outside, but the potential traitor among them.","['Action', 'Thriller']","['state of emergency', 'safe house', 'enemy agent', 'suicide bomber', 'state terrorism']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake']",False
1563925,Chris Hemsworth: A Road Trip to Remember,"In his most personal documentary yet, Chris Hemsworth turns the camera on his own family after his dad’s recent Alzheimer’s diagnosis. They embark on a road trip into their past, exploring the science of social connection and how it can support memory function. They revisit meaningful places and faces, capturing it all as a home movie, and reviving treasured recollections.",['Documentary'],"['australia', ""alzheimer's disease"", 'road trip', 'memories restored', 'father son relationship']",False
7446,Tropic Thunder,"A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.","['Action', 'Comedy', 'Adventure', 'War']","['vietnam', 'movie business', 'satire', 'parody', 'jungle']",False
23832,For Love and Gold,"A group of rogues steal a scroll granting its bearer the property of the land of Aurocastro in Apulia, a province in the south of Italy. They elect a shaggy knight, Brancaleone from Norcia, as their leader, and decide to get possession of this supposedly wealthy land. Many adventures will occurr during the journey.","['Comedy', 'Adventure']","['italy', 'knight', 'contagion spread', 'middle ages (476-1453)', 'cavalry']",False
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.","['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']","['mission', 'biological weapon', 'sports car', 'cold war', 'prague, czech republic']",False
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.","['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']","['mission', 'biological weapon', 'sports car', 'cold war', 'prague, czech republic']",False
408866,RE:BORN,A former special forces operative struggling to contain the destructive impulses of his past goes on a rampage against a squad of ruthless assassins.,"['Action', 'Crime']","['sniper', 'forest', 'fortress', 'special ops']",False
482600,Japanese Mom,"""Innocent face, D-cup breasts and perfect intercourse skills! Son, this is not your girlfriend anymore but your mother!""  Ki-ho brings Yuki from Japan to marry her. However, he starts cheating on her with his ex-girlfriend in Korea.  Min-cheol comforted Yuki and thought of her as his daughter-in-law, but one day he realizes he is looking at her as a woman.  In the end, Yuki and Min-cheol have intercourse without Ki-ho knowing...","['Romance', 'Drama']","['softcore', 'depressed', 'romantic']",False
310569,The Second Mother,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However, Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",['Drama'],"['parent child relationship', 'architecture', 'class differences', 'housekeeper', 'woman director']",False
359724,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","['Drama', 'Action', 'History']","['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography']",False
359724,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","['Drama', 'Action', 'History']","['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography']",False
359724,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","['Drama', 'Action', 'History']","['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography']",False
425274,Now You See Me: Now You Don't,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.","['Thriller', 'Crime', 'Mystery']","['diamond', 'sequel', 'illusionist', 'team up', 'cliché']",False
7485,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.","['Drama', 'Action', 'Thriller']","['philadelphia, pennsylvania', 'assassination', 'usa president', 'based on novel or book', 'widow']",False
7485,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.","['Drama', 'Action', 'Thriller']","['philadelphia, pennsylvania', 'assassination', 'usa president', 'based on novel or book', 'widow']",False
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.","['Action', 'Adventure', 'Thriller']","['hunter', 'superhero', 'villain', 'based on comic', 'supervillain']",False
597316,My Little Pony: A New Generation,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.","['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure']","['flying horse', 'pony', 'unicorn']",False
1244492,Look Back,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.","['Animation', 'Drama']","['friendship', 'elementary school', 'friends', 'school', 'based on manga']",False
1244492,Look Back,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.","['Animation', 'Drama']","['friendship', 'elementary school', 'friends', 'school', 'based on manga']",False
7508,Like Stars on Earth,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",['Drama'],"['jealousy', 'parent child relationship', 'boarding school', 'painter', 'father']",False
32085,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,"['Animation', 'Fantasy']","['narration', ""mama's boy"", 'stop motion', 'spoof', 'black and white']",False
32085,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,"['Animation', 'Fantasy']","['narration', ""mama's boy"", 'stop motion', 'spoof', 'black and white']",False
466272,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…","['Comedy', 'Drama', 'Thriller']","['movie business', 'male friendship', 'cult', 'based on true story', 'celebrity']",False
105825,Erotic Ghost Story III,"A wanderer meets a monk with magical powers and becomes entranced by a mural of exquisite dancing women. He enters the painting, unaware of the conspiracy behind it, and must rescue the women who are trapped within.","['Horror', 'Drama', 'Fantasy']",['erotic horror'],False
105825,Erotic Ghost Story III,"A wanderer meets a monk with magical powers and becomes entranced by a mural of exquisite dancing women. He enters the painting, unaware of the conspiracy behind it, and must rescue the women who are trapped within.","['Horror', 'Drama', 'Fantasy']",['erotic horror'],False
1506657,Risky Business 2,"Saipul and Jamal are furious when their share of the money goes missing from their suitcase. It turns out Marwan was determined to use the money to buy back their father's house, which was seized by the bank. However, Marwan finds a photo with mysterious numbers written on it in the torn suitcase, which puts the three brothers in a critical situation. It involves a very dangerous businessman, a corrupt prosecutor, and their own terrifying pasts.","['Comedy', 'Crime', 'Drama']","['robbery', 'suitcase', 'sequel', 'heist', 'thief']",False
1564000,The Christmas Cookbook,"Newly single at Christmas, Veronica Cearley finds unexpected comfort in The X-Mas Club — a festive group of food lovers who cook, give back, and celebrate the season solo. But when sparks fly with the club’s warm-hearted founder, Cullen Murdock, she realizes that the best part of Christmas might not be the food or the traditions—but the people who feel like home.","['Comedy', 'Romance', 'TV Movie']","['culinary arts', 'christmas romance']",False
359784,Maudie,Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,"['Drama', 'Romance']","['canada', 'nova scotia, canada', 'romance', 'art', 'disability']",False
359784,Maudie,Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,"['Drama', 'Romance']","['canada', 'nova scotia, canada', 'romance', 'art', 'disability']",False
466282,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,"['Comedy', 'Romance']","['high school', 'based on novel or book', 'love letter', 'romance', 'first love']",False
507244,Afterburn,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.","['Science Fiction', 'Action', 'Comedy']",['post-apocalyptic future'],False
826733,The Cover,"In Benidorm, a mecca for impersonators of live singers, Dani doesn't want to be just a cover. He will meet Sandra and discover authenticity, love and what it means not to be one more.","['Comedy', 'Romance', 'Music']","['musical', 'romcom']",False
1424752,Thus Spoke Kishibe Rohan: At a Confessional,"While on vacation in Venice, author Rohan Kishibe is mistaken for a priest and hears the confession of a horrific crime. Rohan becomes engrossed in this mysterious confession and uses his special ability to turn people into books and read their memories and experiences…","['Drama', 'Fantasy', 'Horror']","['supernatural', 'based on manga', 'mangaka', 'venezia', 'suspense']",False
1244531,Beast of War,"When their boat sinks while crossing the Timor Sea during World War II, a troop of young Australian soldiers must find a way to survive the harsh seas on a quickly shrinking raft. Hundreds of miles from anywhere, they must confront interpersonal conflicts, enemy attacks, and the advances of one very large, very hungry great white shark.","['Thriller', 'Horror', 'War', 'Action']","['world war ii', 'based on true story', 'survival', 'great white shark', 'survival horror']",False
1064307,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.","['Animation', 'Adventure', 'Fantasy', 'Comedy']","['sperm', 'musical', 'romcom', 'interracial romance', 'teenage girl']",False
1064307,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.","['Animation', 'Adventure', 'Fantasy', 'Comedy']","['sperm', 'musical', 'romcom', 'interracial romance', 'teenage girl']",False
1064307,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.","['Animation', 'Adventure', 'Fantasy', 'Comedy']","['sperm', 'musical', 'romcom', 'interracial romance', 'teenage girl']",False
1064307,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.","['Animation', 'Adventure', 'Fantasy', 'Comedy']","['sperm', 'musical', 'romcom', 'interracial romance', 'teenage girl']",False
1064307,Spermageddon,"Two narrative threads: one is an emerging love story between awkward teens Jens and Lisa, who are having sex for the first time; the other, an eventful quest of Simon the Semen and his friends to reach the golden goal, the Egg.","['Animation', 'Adventure', 'Fantasy', 'Comedy']","['sperm', 'musical', 'romcom', 'interracial romance', 'teenage girl']",False
15794,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.","['Crime', 'Drama', 'Thriller']","['prison', 'undercover agent', 'parent child relationship', 'gangster', 'psychopath']",False
15794,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.","['Crime', 'Drama', 'Thriller']","['prison', 'undercover agent', 'parent child relationship', 'gangster', 'psychopath']",False
1400244,Fabula,"Small-town criminal Jos (55) has, to his great frustration, been completely sidelined. His daughter disrespects him, his wife doesn't trust him, and his friends laugh at him openly. As he scrambles to fix a drug deal that went catastrophically wrong, he desperately searches for an answer to the question: Who or what is punishing me!?","['Comedy', 'Crime', 'Fantasy']","['small town', 'criminal', 'folklore', 'drug']",False
1064375,Paradox Effect,"An innocent woman is forced to confront a dangerous kingpin who has kidnapped her young daughter and is holding her for ransom. She teams up with a corrupt Interpol agent, whose son is also being held hostage, to rip off various criminals to raise the ransom to save their offspring. Together they have one hour to save their families from the wrath of bigwig.","['Action', 'Thriller']","['police', 'criminal', 'killer']",False
15804,A Brighter Summer Day,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.","['Crime', 'Drama', 'Romance']","['high school', 'baseball bat', 'based on true story', 'coming of age', 'taiwan']",False
1580477,"Serge Lama, le dernier rappel",,['Music'],"['tribute', 'variety show', 'live music', 'song', 'music live']",False
1580477,"Serge Lama, le dernier rappel",,['Music'],"['tribute', 'variety show', 'live music', 'song', 'music live']",False
1588671,Louvre Heist: Minute by Minute,"Dive into a real-time investigation of the shocking daylight robbery at Paris' Louvre Museum. Former thieves, security staff, eyewitnesses and investigators piece together the crime and ongoing chase to recover France's crown jewels before it's too late.","['Documentary', 'Crime']","['paris, france', 'louvre museum', 'jewelry heist', 'crown jewels', 'french algerian']",False
1416636,I Swiped the Wrong One,"A typical rom-com with an atypical rom-com ending, I Swiped the Wrong One is the story of four thirtysomethings who attempt to navigate the world of 21st century online dating.","['Romance', 'Comedy']",['romcom'],False
1416636,I Swiped the Wrong One,"A typical rom-com with an atypical rom-com ending, I Swiped the Wrong One is the story of four thirtysomethings who attempt to navigate the world of 21st century online dating.","['Romance', 'Comedy']",['romcom'],False
949709,High Forces,"""Anyone? There is ......"" A mysterious message from Gao Haojun comes from ten thousand meters in the air. A five-star A380 ultra-luxury airliner was hijacked on its international maiden voyage, and international security expert Gao Haojun stood up to a group of thugs, his daughter Xiaojun was trapped in the cabin, and Mike, the leader of the hijackers, threatened the lives of more than 800 people in the plane as a bargaining chip, and Xiaojun's mother, Fu Yuan, was also in danger. ...... Will the passengers on board be able to land safely and how should this crisis be resolved?","['Action', 'Crime']","['airplane', 'hijacking', 'airplane hijacking', 'disaster']",False
949709,High Forces,"""Anyone? There is ......"" A mysterious message from Gao Haojun comes from ten thousand meters in the air. A five-star A380 ultra-luxury airliner was hijacked on its international maiden voyage, and international security expert Gao Haojun stood up to a group of thugs, his daughter Xiaojun was trapped in the cabin, and Mike, the leader of the hijackers, threatened the lives of more than 800 people in the plane as a bargaining chip, and Xiaojun's mother, Fu Yuan, was also in danger. ...... Will the passengers on board be able to land safely and how should this crisis be resolved?","['Action', 'Crime']","['airplane', 'hijacking', 'airplane hijacking', 'disaster']",False
24021,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.","['Adventure', 'Fantasy', 'Drama', 'Romance']","['based on novel or book', 'immortality', 'vampire', 'bite', 'graduation']",False
1228246,Five Nights at Freddy's 2,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the real origin of Freddy's, and unleash a decades-hidden horror.","['Horror', 'Thriller']","['killer robot', 'pizzeria', 'sequel', 'serial killer', 'security guard']",False
